lat,lon,year,AGB,NDVI,soil_clay,soil_sand,soil_silt,groundwater_depth,total_precipitation,peatland_fraction,elevation,clay,sand,silt,elev,peat,annual_precip,rzm,elevation_peat,precip_clay_interaction,Hydraulic_Stress,clay_median,sand_median,silt_median,elev_median,peat_median,clay_median.1,sand_median.1,silt_median.1,elev_median.1,peat_median.1,clay_median.2,sand_median.2,silt_median.2,elev_median.2,peat_median.2,clay_median,sand_median,silt_median,elev_median,peat_median
-2.541666667,112.2916667,1999,64.89751822,0.7325127124786377,383.0,260.0,360.0,,3223.0102643966675,8.58973634102075,34.0,383,260,360,34,8.58973634102075,1999,1999,292.05103559470547,765617,0.9995,"{'_idx': 62, 'median': 383, 'year': 1999}","{'_idx': 62, 'median': 260, 'year': 1999}","{'_idx': 62, 'median': 360, 'year': 1999}","{'_idx': 62, 'median': 34, 'year': 1999}","{'_idx': 62, 'median': 8.58973634102075, 'year': 1999}","{'_idx': 62, 'median': 383, 'year': 1999}","{'_idx': 62, 'median': 260, 'year': 1999}","{'_idx': 62, 'median': 360, 'year': 1999}","{'_idx': 62, 'median': 34, 'year': 1999}","{'_idx': 62, 'median': 8.58973634102075, 'year': 1999}","{'_idx': 62, 'median': 383, 'year': 1999}","{'_idx': 62, 'median': 260, 'year': 1999}","{'_idx': 62, 'median': 360, 'year': 1999}","{'_idx': 62, 'median': 34, 'year': 1999}","{'_idx': 62, 'median': 8.58973634102075, 'year': 1999}","{'_idx': 62, 'median': 383, 'year': 1999}","{'_idx': 62, 'median': 260, 'year': 1999}","{'_idx': 62, 'median': 360, 'year': 1999}","{'_idx': 62, 'median': 34, 'year': 1999}","{'_idx': 62, 'median': 8.58973634102075, 'year': 1999}"
-2.541666667,112.2916667,2000,64.45251819,0.6848307251930237,383.0,260.0,360.0,,3234.360238552093,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2000,2000,292.05103559470547,766000,0.9995002498750625,"{'_idx': 63, 'median': 383, 'year': 2000}","{'_idx': 63, 'median': 260, 'year': 2000}","{'_idx': 63, 'median': 360, 'year': 2000}","{'_idx': 63, 'median': 34, 'year': 2000}","{'_idx': 63, 'median': 8.58973634102075, 'year': 2000}","{'_idx': 63, 'median': 383, 'year': 2000}","{'_idx': 63, 'median': 260, 'year': 2000}","{'_idx': 63, 'median': 360, 'year': 2000}","{'_idx': 63, 'median': 34, 'year': 2000}","{'_idx': 63, 'median': 8.58973634102075, 'year': 2000}","{'_idx': 63, 'median': 383, 'year': 2000}","{'_idx': 63, 'median': 260, 'year': 2000}","{'_idx': 63, 'median': 360, 'year': 2000}","{'_idx': 63, 'median': 34, 'year': 2000}","{'_idx': 63, 'median': 8.58973634102075, 'year': 2000}","{'_idx': 63, 'median': 383, 'year': 2000}","{'_idx': 63, 'median': 260, 'year': 2000}","{'_idx': 63, 'median': 360, 'year': 2000}","{'_idx': 63, 'median': 34, 'year': 2000}","{'_idx': 63, 'median': 8.58973634102075, 'year': 2000}"
-2.541666667,112.2916667,2001,63.82752974,0.3363203108310699,383.0,260.0,360.0,,3065.761543989181,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2001,2001,292.05103559470547,766383,0.9995004995004995,"{'_idx': 64, 'median': 383, 'year': 2001}","{'_idx': 64, 'median': 260, 'year': 2001}","{'_idx': 64, 'median': 360, 'year': 2001}","{'_idx': 64, 'median': 34, 'year': 2001}","{'_idx': 64, 'median': 8.58973634102075, 'year': 2001}","{'_idx': 64, 'median': 383, 'year': 2001}","{'_idx': 64, 'median': 260, 'year': 2001}","{'_idx': 64, 'median': 360, 'year': 2001}","{'_idx': 64, 'median': 34, 'year': 2001}","{'_idx': 64, 'median': 8.58973634102075, 'year': 2001}","{'_idx': 64, 'median': 383, 'year': 2001}","{'_idx': 64, 'median': 260, 'year': 2001}","{'_idx': 64, 'median': 360, 'year': 2001}","{'_idx': 64, 'median': 34, 'year': 2001}","{'_idx': 64, 'median': 8.58973634102075, 'year': 2001}","{'_idx': 64, 'median': 383, 'year': 2001}","{'_idx': 64, 'median': 260, 'year': 2001}","{'_idx': 64, 'median': 360, 'year': 2001}","{'_idx': 64, 'median': 34, 'year': 2001}","{'_idx': 64, 'median': 8.58973634102075, 'year': 2001}"
-2.541666667,112.2916667,2002,59.64003795,0.5847,383.0,260.0,360.0,,2467.407880783081,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2002,2002,292.05103559470547,766766,0.9995007488766849,"{'_idx': 65, 'median': 383, 'year': 2002}","{'_idx': 65, 'median': 260, 'year': 2002}","{'_idx': 65, 'median': 360, 'year': 2002}","{'_idx': 65, 'median': 34, 'year': 2002}","{'_idx': 65, 'median': 8.58973634102075, 'year': 2002}","{'_idx': 65, 'median': 383, 'year': 2002}","{'_idx': 65, 'median': 260, 'year': 2002}","{'_idx': 65, 'median': 360, 'year': 2002}","{'_idx': 65, 'median': 34, 'year': 2002}","{'_idx': 65, 'median': 8.58973634102075, 'year': 2002}","{'_idx': 65, 'median': 383, 'year': 2002}","{'_idx': 65, 'median': 260, 'year': 2002}","{'_idx': 65, 'median': 360, 'year': 2002}","{'_idx': 65, 'median': 34, 'year': 2002}","{'_idx': 65, 'median': 8.58973634102075, 'year': 2002}","{'_idx': 65, 'median': 383, 'year': 2002}","{'_idx': 65, 'median': 260, 'year': 2002}","{'_idx': 65, 'median': 360, 'year': 2002}","{'_idx': 65, 'median': 34, 'year': 2002}","{'_idx': 65, 'median': 8.58973634102075, 'year': 2002}"
-2.541666667,112.2916667,2003,62.55501851,,383.0,260.0,360.0,221.18028259277344,2759.3893142938614,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2003,2003,292.05103559470547,767149,0.9995009980039921,"{'_idx': 66, 'median': 383, 'year': 2003}","{'_idx': 66, 'median': 260, 'year': 2003}","{'_idx': 66, 'median': 360, 'year': 2003}","{'_idx': 66, 'median': 34, 'year': 2003}","{'_idx': 66, 'median': 8.58973634102075, 'year': 2003}","{'_idx': 66, 'median': 383, 'year': 2003}","{'_idx': 66, 'median': 260, 'year': 2003}","{'_idx': 66, 'median': 360, 'year': 2003}","{'_idx': 66, 'median': 34, 'year': 2003}","{'_idx': 66, 'median': 8.58973634102075, 'year': 2003}","{'_idx': 66, 'median': 383, 'year': 2003}","{'_idx': 66, 'median': 260, 'year': 2003}","{'_idx': 66, 'median': 360, 'year': 2003}","{'_idx': 66, 'median': 34, 'year': 2003}","{'_idx': 66, 'median': 8.58973634102075, 'year': 2003}","{'_idx': 66, 'median': 383, 'year': 2003}","{'_idx': 66, 'median': 260, 'year': 2003}","{'_idx': 66, 'median': 360, 'year': 2003}","{'_idx': 66, 'median': 34, 'year': 2003}","{'_idx': 66, 'median': 8.58973634102075, 'year': 2003}"
-2.541666667,112.2916667,2004,66.16002815,0.6889356374740601,383.0,260.0,360.0,237.70706176757807,2358.185627222061,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2004,2004,292.05103559470547,767532,0.9995012468827931,"{'_idx': 67, 'median': 383, 'year': 2004}","{'_idx': 67, 'median': 260, 'year': 2004}","{'_idx': 67, 'median': 360, 'year': 2004}","{'_idx': 67, 'median': 34, 'year': 2004}","{'_idx': 67, 'median': 8.58973634102075, 'year': 2004}","{'_idx': 67, 'median': 383, 'year': 2004}","{'_idx': 67, 'median': 260, 'year': 2004}","{'_idx': 67, 'median': 360, 'year': 2004}","{'_idx': 67, 'median': 34, 'year': 2004}","{'_idx': 67, 'median': 8.58973634102075, 'year': 2004}","{'_idx': 67, 'median': 383, 'year': 2004}","{'_idx': 67, 'median': 260, 'year': 2004}","{'_idx': 67, 'median': 360, 'year': 2004}","{'_idx': 67, 'median': 34, 'year': 2004}","{'_idx': 67, 'median': 8.58973634102075, 'year': 2004}","{'_idx': 67, 'median': 383, 'year': 2004}","{'_idx': 67, 'median': 260, 'year': 2004}","{'_idx': 67, 'median': 360, 'year': 2004}","{'_idx': 67, 'median': 34, 'year': 2004}","{'_idx': 67, 'median': 8.58973634102075, 'year': 2004}"
-2.541666667,112.2916667,2005,63.8075298,0.6282384991645813,383.0,260.0,360.0,271.41424560546875,2605.28920006752,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2005,2005,292.05103559470547,767915,0.9995014955134596,"{'_idx': 68, 'median': 383, 'year': 2005}","{'_idx': 68, 'median': 260, 'year': 2005}","{'_idx': 68, 'median': 360, 'year': 2005}","{'_idx': 68, 'median': 34, 'year': 2005}","{'_idx': 68, 'median': 8.58973634102075, 'year': 2005}","{'_idx': 68, 'median': 383, 'year': 2005}","{'_idx': 68, 'median': 260, 'year': 2005}","{'_idx': 68, 'median': 360, 'year': 2005}","{'_idx': 68, 'median': 34, 'year': 2005}","{'_idx': 68, 'median': 8.58973634102075, 'year': 2005}","{'_idx': 68, 'median': 383, 'year': 2005}","{'_idx': 68, 'median': 260, 'year': 2005}","{'_idx': 68, 'median': 360, 'year': 2005}","{'_idx': 68, 'median': 34, 'year': 2005}","{'_idx': 68, 'median': 8.58973634102075, 'year': 2005}","{'_idx': 68, 'median': 383, 'year': 2005}","{'_idx': 68, 'median': 260, 'year': 2005}","{'_idx': 68, 'median': 360, 'year': 2005}","{'_idx': 68, 'median': 34, 'year': 2005}","{'_idx': 68, 'median': 8.58973634102075, 'year': 2005}"
-2.541666667,112.2916667,2006,61.00253176,0.7156409025192261,383.0,260.0,360.0,243.06741333007807,2656.849057197571,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2006,2006,292.05103559470547,768298,0.9995017438963627,"{'_idx': 69, 'median': 383, 'year': 2006}","{'_idx': 69, 'median': 260, 'year': 2006}","{'_idx': 69, 'median': 360, 'year': 2006}","{'_idx': 69, 'median': 34, 'year': 2006}","{'_idx': 69, 'median': 8.58973634102075, 'year': 2006}","{'_idx': 69, 'median': 383, 'year': 2006}","{'_idx': 69, 'median': 260, 'year': 2006}","{'_idx': 69, 'median': 360, 'year': 2006}","{'_idx': 69, 'median': 34, 'year': 2006}","{'_idx': 69, 'median': 8.58973634102075, 'year': 2006}","{'_idx': 69, 'median': 383, 'year': 2006}","{'_idx': 69, 'median': 260, 'year': 2006}","{'_idx': 69, 'median': 360, 'year': 2006}","{'_idx': 69, 'median': 34, 'year': 2006}","{'_idx': 69, 'median': 8.58973634102075, 'year': 2006}","{'_idx': 69, 'median': 383, 'year': 2006}","{'_idx': 69, 'median': 260, 'year': 2006}","{'_idx': 69, 'median': 360, 'year': 2006}","{'_idx': 69, 'median': 34, 'year': 2006}","{'_idx': 69, 'median': 8.58973634102075, 'year': 2006}"
-2.541666667,112.2916667,2007,64.86751796,0.8154851794242859,383.0,260.0,360.0,264.4679260253906,3271.8993040323257,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2007,2007,292.05103559470547,768681,0.9995019920318725,"{'_idx': 70, 'median': 383, 'year': 2007}","{'_idx': 70, 'median': 260, 'year': 2007}","{'_idx': 70, 'median': 360, 'year': 2007}","{'_idx': 70, 'median': 34, 'year': 2007}","{'_idx': 70, 'median': 8.58973634102075, 'year': 2007}","{'_idx': 70, 'median': 383, 'year': 2007}","{'_idx': 70, 'median': 260, 'year': 2007}","{'_idx': 70, 'median': 360, 'year': 2007}","{'_idx': 70, 'median': 34, 'year': 2007}","{'_idx': 70, 'median': 8.58973634102075, 'year': 2007}","{'_idx': 70, 'median': 383, 'year': 2007}","{'_idx': 70, 'median': 260, 'year': 2007}","{'_idx': 70, 'median': 360, 'year': 2007}","{'_idx': 70, 'median': 34, 'year': 2007}","{'_idx': 70, 'median': 8.58973634102075, 'year': 2007}","{'_idx': 70, 'median': 383, 'year': 2007}","{'_idx': 70, 'median': 260, 'year': 2007}","{'_idx': 70, 'median': 360, 'year': 2007}","{'_idx': 70, 'median': 34, 'year': 2007}","{'_idx': 70, 'median': 8.58973634102075, 'year': 2007}"
-2.541666667,112.2916667,2008,65.95002478,0.7482244372367859,383.0,260.0,360.0,269.7929992675781,3488.0804759263992,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2008,2008,292.05103559470547,769064,0.9995022399203584,"{'_idx': 71, 'median': 383, 'year': 2008}","{'_idx': 71, 'median': 260, 'year': 2008}","{'_idx': 71, 'median': 360, 'year': 2008}","{'_idx': 71, 'median': 34, 'year': 2008}","{'_idx': 71, 'median': 8.58973634102075, 'year': 2008}","{'_idx': 71, 'median': 383, 'year': 2008}","{'_idx': 71, 'median': 260, 'year': 2008}","{'_idx': 71, 'median': 360, 'year': 2008}","{'_idx': 71, 'median': 34, 'year': 2008}","{'_idx': 71, 'median': 8.58973634102075, 'year': 2008}","{'_idx': 71, 'median': 383, 'year': 2008}","{'_idx': 71, 'median': 260, 'year': 2008}","{'_idx': 71, 'median': 360, 'year': 2008}","{'_idx': 71, 'median': 34, 'year': 2008}","{'_idx': 71, 'median': 8.58973634102075, 'year': 2008}","{'_idx': 71, 'median': 383, 'year': 2008}","{'_idx': 71, 'median': 260, 'year': 2008}","{'_idx': 71, 'median': 360, 'year': 2008}","{'_idx': 71, 'median': 34, 'year': 2008}","{'_idx': 71, 'median': 8.58973634102075, 'year': 2008}"
-2.541666667,112.2916667,2009,63.7775294,0.677309513,383.0,260.0,360.0,240.49420166015625,2751.6203203201294,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2009,2009,292.05103559470547,769447,0.9995024875621891,"{'_idx': 72, 'median': 383, 'year': 2009}","{'_idx': 72, 'median': 260, 'year': 2009}","{'_idx': 72, 'median': 360, 'year': 2009}","{'_idx': 72, 'median': 34, 'year': 2009}","{'_idx': 72, 'median': 8.58973634102075, 'year': 2009}","{'_idx': 72, 'median': 383, 'year': 2009}","{'_idx': 72, 'median': 260, 'year': 2009}","{'_idx': 72, 'median': 360, 'year': 2009}","{'_idx': 72, 'median': 34, 'year': 2009}","{'_idx': 72, 'median': 8.58973634102075, 'year': 2009}","{'_idx': 72, 'median': 383, 'year': 2009}","{'_idx': 72, 'median': 260, 'year': 2009}","{'_idx': 72, 'median': 360, 'year': 2009}","{'_idx': 72, 'median': 34, 'year': 2009}","{'_idx': 72, 'median': 8.58973634102075, 'year': 2009}","{'_idx': 72, 'median': 383, 'year': 2009}","{'_idx': 72, 'median': 260, 'year': 2009}","{'_idx': 72, 'median': 360, 'year': 2009}","{'_idx': 72, 'median': 34, 'year': 2009}","{'_idx': 72, 'median': 8.58973634102075, 'year': 2009}"
-2.541666667,112.2916667,2010,49.53254357,0.7402520775794983,383.0,260.0,360.0,332.27166748046875,4324.081456184387,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2010,2010,292.05103559470547,769830,0.9995027349577325,"{'_idx': 73, 'median': 383, 'year': 2010}","{'_idx': 73, 'median': 260, 'year': 2010}","{'_idx': 73, 'median': 360, 'year': 2010}","{'_idx': 73, 'median': 34, 'year': 2010}","{'_idx': 73, 'median': 8.58973634102075, 'year': 2010}","{'_idx': 73, 'median': 383, 'year': 2010}","{'_idx': 73, 'median': 260, 'year': 2010}","{'_idx': 73, 'median': 360, 'year': 2010}","{'_idx': 73, 'median': 34, 'year': 2010}","{'_idx': 73, 'median': 8.58973634102075, 'year': 2010}","{'_idx': 73, 'median': 383, 'year': 2010}","{'_idx': 73, 'median': 260, 'year': 2010}","{'_idx': 73, 'median': 360, 'year': 2010}","{'_idx': 73, 'median': 34, 'year': 2010}","{'_idx': 73, 'median': 8.58973634102075, 'year': 2010}","{'_idx': 73, 'median': 383, 'year': 2010}","{'_idx': 73, 'median': 260, 'year': 2010}","{'_idx': 73, 'median': 360, 'year': 2010}","{'_idx': 73, 'median': 34, 'year': 2010}","{'_idx': 73, 'median': 8.58973634102075, 'year': 2010}"
-2.541666667,112.2916667,2011,48.70004417,0.5586075186729431,383.0,260.0,360.0,233.83468627929688,3212.8284096717834,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2011,2011,292.05103559470547,770213,0.9995029821073559,"{'_idx': 74, 'median': 383, 'year': 2011}","{'_idx': 74, 'median': 260, 'year': 2011}","{'_idx': 74, 'median': 360, 'year': 2011}","{'_idx': 74, 'median': 34, 'year': 2011}","{'_idx': 74, 'median': 8.58973634102075, 'year': 2011}","{'_idx': 74, 'median': 383, 'year': 2011}","{'_idx': 74, 'median': 260, 'year': 2011}","{'_idx': 74, 'median': 360, 'year': 2011}","{'_idx': 74, 'median': 34, 'year': 2011}","{'_idx': 74, 'median': 8.58973634102075, 'year': 2011}","{'_idx': 74, 'median': 383, 'year': 2011}","{'_idx': 74, 'median': 260, 'year': 2011}","{'_idx': 74, 'median': 360, 'year': 2011}","{'_idx': 74, 'median': 34, 'year': 2011}","{'_idx': 74, 'median': 8.58973634102075, 'year': 2011}","{'_idx': 74, 'median': 383, 'year': 2011}","{'_idx': 74, 'median': 260, 'year': 2011}","{'_idx': 74, 'median': 360, 'year': 2011}","{'_idx': 74, 'median': 34, 'year': 2011}","{'_idx': 74, 'median': 8.58973634102075, 'year': 2011}"
-2.541666667,112.2916667,2012,48.46004329,0.76,383.0,260.0,360.0,251.7559356689453,2606.9879956245422,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2012,2012,292.05103559470547,770596,0.9995032290114257,"{'_idx': 75, 'median': 383, 'year': 2012}","{'_idx': 75, 'median': 260, 'year': 2012}","{'_idx': 75, 'median': 360, 'year': 2012}","{'_idx': 75, 'median': 34, 'year': 2012}","{'_idx': 75, 'median': 8.58973634102075, 'year': 2012}","{'_idx': 75, 'median': 383, 'year': 2012}","{'_idx': 75, 'median': 260, 'year': 2012}","{'_idx': 75, 'median': 360, 'year': 2012}","{'_idx': 75, 'median': 34, 'year': 2012}","{'_idx': 75, 'median': 8.58973634102075, 'year': 2012}","{'_idx': 75, 'median': 383, 'year': 2012}","{'_idx': 75, 'median': 260, 'year': 2012}","{'_idx': 75, 'median': 360, 'year': 2012}","{'_idx': 75, 'median': 34, 'year': 2012}","{'_idx': 75, 'median': 8.58973634102075, 'year': 2012}","{'_idx': 75, 'median': 383, 'year': 2012}","{'_idx': 75, 'median': 260, 'year': 2012}","{'_idx': 75, 'median': 360, 'year': 2012}","{'_idx': 75, 'median': 34, 'year': 2012}","{'_idx': 75, 'median': 8.58973634102075, 'year': 2012}"
-2.541666667,112.2916667,2013,42.16003601,0.262534084,383.0,260.0,360.0,274.22381591796875,2943.303789615631,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2013,2013,292.05103559470547,770979,0.9995034756703078,"{'_idx': 76, 'median': 383, 'year': 2013}","{'_idx': 76, 'median': 260, 'year': 2013}","{'_idx': 76, 'median': 360, 'year': 2013}","{'_idx': 76, 'median': 34, 'year': 2013}","{'_idx': 76, 'median': 8.58973634102075, 'year': 2013}","{'_idx': 76, 'median': 383, 'year': 2013}","{'_idx': 76, 'median': 260, 'year': 2013}","{'_idx': 76, 'median': 360, 'year': 2013}","{'_idx': 76, 'median': 34, 'year': 2013}","{'_idx': 76, 'median': 8.58973634102075, 'year': 2013}","{'_idx': 76, 'median': 383, 'year': 2013}","{'_idx': 76, 'median': 260, 'year': 2013}","{'_idx': 76, 'median': 360, 'year': 2013}","{'_idx': 76, 'median': 34, 'year': 2013}","{'_idx': 76, 'median': 8.58973634102075, 'year': 2013}","{'_idx': 76, 'median': 383, 'year': 2013}","{'_idx': 76, 'median': 260, 'year': 2013}","{'_idx': 76, 'median': 360, 'year': 2013}","{'_idx': 76, 'median': 34, 'year': 2013}","{'_idx': 76, 'median': 8.58973634102075, 'year': 2013}"
-2.541666667,112.2916667,2014,38.597537,0.123912504,383.0,260.0,360.0,227.0087127685547,2636.594690322876,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2014,2014,292.05103559470547,771362,0.9995037220843672,"{'_idx': 77, 'median': 383, 'year': 2014}","{'_idx': 77, 'median': 260, 'year': 2014}","{'_idx': 77, 'median': 360, 'year': 2014}","{'_idx': 77, 'median': 34, 'year': 2014}","{'_idx': 77, 'median': 8.58973634102075, 'year': 2014}","{'_idx': 77, 'median': 383, 'year': 2014}","{'_idx': 77, 'median': 260, 'year': 2014}","{'_idx': 77, 'median': 360, 'year': 2014}","{'_idx': 77, 'median': 34, 'year': 2014}","{'_idx': 77, 'median': 8.58973634102075, 'year': 2014}","{'_idx': 77, 'median': 383, 'year': 2014}","{'_idx': 77, 'median': 260, 'year': 2014}","{'_idx': 77, 'median': 360, 'year': 2014}","{'_idx': 77, 'median': 34, 'year': 2014}","{'_idx': 77, 'median': 8.58973634102075, 'year': 2014}","{'_idx': 77, 'median': 383, 'year': 2014}","{'_idx': 77, 'median': 260, 'year': 2014}","{'_idx': 77, 'median': 360, 'year': 2014}","{'_idx': 77, 'median': 34, 'year': 2014}","{'_idx': 77, 'median': 8.58973634102075, 'year': 2014}"
-2.541666667,112.2916667,2015,44.58253539,0.624964961,383.0,260.0,360.0,235.53570556640625,2508.0394711494446,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2015,2015,292.05103559470547,771745,0.9995039682539683,"{'_idx': 78, 'median': 383, 'year': 2015}","{'_idx': 78, 'median': 260, 'year': 2015}","{'_idx': 78, 'median': 360, 'year': 2015}","{'_idx': 78, 'median': 34, 'year': 2015}","{'_idx': 78, 'median': 8.58973634102075, 'year': 2015}","{'_idx': 78, 'median': 383, 'year': 2015}","{'_idx': 78, 'median': 260, 'year': 2015}","{'_idx': 78, 'median': 360, 'year': 2015}","{'_idx': 78, 'median': 34, 'year': 2015}","{'_idx': 78, 'median': 8.58973634102075, 'year': 2015}","{'_idx': 78, 'median': 383, 'year': 2015}","{'_idx': 78, 'median': 260, 'year': 2015}","{'_idx': 78, 'median': 360, 'year': 2015}","{'_idx': 78, 'median': 34, 'year': 2015}","{'_idx': 78, 'median': 8.58973634102075, 'year': 2015}","{'_idx': 78, 'median': 383, 'year': 2015}","{'_idx': 78, 'median': 260, 'year': 2015}","{'_idx': 78, 'median': 360, 'year': 2015}","{'_idx': 78, 'median': 34, 'year': 2015}","{'_idx': 78, 'median': 8.58973634102075, 'year': 2015}"
-2.541666667,112.2916667,2016,45.94504066,0.866381985,383.0,260.0,360.0,293.3817443847656,3363.9854304790497,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2016,2016,292.05103559470547,772128,0.9995042141794744,"{'_idx': 79, 'median': 383, 'year': 2016}","{'_idx': 79, 'median': 260, 'year': 2016}","{'_idx': 79, 'median': 360, 'year': 2016}","{'_idx': 79, 'median': 34, 'year': 2016}","{'_idx': 79, 'median': 8.58973634102075, 'year': 2016}","{'_idx': 79, 'median': 383, 'year': 2016}","{'_idx': 79, 'median': 260, 'year': 2016}","{'_idx': 79, 'median': 360, 'year': 2016}","{'_idx': 79, 'median': 34, 'year': 2016}","{'_idx': 79, 'median': 8.58973634102075, 'year': 2016}","{'_idx': 79, 'median': 383, 'year': 2016}","{'_idx': 79, 'median': 260, 'year': 2016}","{'_idx': 79, 'median': 360, 'year': 2016}","{'_idx': 79, 'median': 34, 'year': 2016}","{'_idx': 79, 'median': 8.58973634102075, 'year': 2016}","{'_idx': 79, 'median': 383, 'year': 2016}","{'_idx': 79, 'median': 260, 'year': 2016}","{'_idx': 79, 'median': 360, 'year': 2016}","{'_idx': 79, 'median': 34, 'year': 2016}","{'_idx': 79, 'median': 8.58973634102075, 'year': 2016}"
-2.541666667,112.2916667,2017,35.68004024,0.742676136,383.0,260.0,360.0,276.3212280273437,3137.2053278684616,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2017,2017,292.05103559470547,772511,0.9995044598612488,"{'_idx': 80, 'median': 383, 'year': 2017}","{'_idx': 80, 'median': 260, 'year': 2017}","{'_idx': 80, 'median': 360, 'year': 2017}","{'_idx': 80, 'median': 34, 'year': 2017}","{'_idx': 80, 'median': 8.58973634102075, 'year': 2017}","{'_idx': 80, 'median': 383, 'year': 2017}","{'_idx': 80, 'median': 260, 'year': 2017}","{'_idx': 80, 'median': 360, 'year': 2017}","{'_idx': 80, 'median': 34, 'year': 2017}","{'_idx': 80, 'median': 8.58973634102075, 'year': 2017}","{'_idx': 80, 'median': 383, 'year': 2017}","{'_idx': 80, 'median': 260, 'year': 2017}","{'_idx': 80, 'median': 360, 'year': 2017}","{'_idx': 80, 'median': 34, 'year': 2017}","{'_idx': 80, 'median': 8.58973634102075, 'year': 2017}","{'_idx': 80, 'median': 383, 'year': 2017}","{'_idx': 80, 'median': 260, 'year': 2017}","{'_idx': 80, 'median': 360, 'year': 2017}","{'_idx': 80, 'median': 34, 'year': 2017}","{'_idx': 80, 'median': 8.58973634102075, 'year': 2017}"
-2.541666667,112.2916667,2018,37.25753768,0.788646456,383.0,260.0,360.0,259.4686889648437,2791.832502857576,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2018,2018,292.05103559470547,772894,0.9995047052996533,"{'_idx': 81, 'median': 383, 'year': 2018}","{'_idx': 81, 'median': 260, 'year': 2018}","{'_idx': 81, 'median': 360, 'year': 2018}","{'_idx': 81, 'median': 34, 'year': 2018}","{'_idx': 81, 'median': 8.58973634102075, 'year': 2018}","{'_idx': 81, 'median': 383, 'year': 2018}","{'_idx': 81, 'median': 260, 'year': 2018}","{'_idx': 81, 'median': 360, 'year': 2018}","{'_idx': 81, 'median': 34, 'year': 2018}","{'_idx': 81, 'median': 8.58973634102075, 'year': 2018}","{'_idx': 81, 'median': 383, 'year': 2018}","{'_idx': 81, 'median': 260, 'year': 2018}","{'_idx': 81, 'median': 360, 'year': 2018}","{'_idx': 81, 'median': 34, 'year': 2018}","{'_idx': 81, 'median': 8.58973634102075, 'year': 2018}","{'_idx': 81, 'median': 383, 'year': 2018}","{'_idx': 81, 'median': 260, 'year': 2018}","{'_idx': 81, 'median': 360, 'year': 2018}","{'_idx': 81, 'median': 34, 'year': 2018}","{'_idx': 81, 'median': 8.58973634102075, 'year': 2018}"
-2.541666667,112.2916667,2019,34.80004142,0.415867474,383.0,260.0,360.0,265.5254821777344,2275.5297359228134,8.58973634102075,34.0,383,260,360,34,8.58973634102075,2019,2019,292.05103559470547,773277,0.9995049504950495,"{'_idx': 82, 'median': 383, 'year': 2019}","{'_idx': 82, 'median': 260, 'year': 2019}","{'_idx': 82, 'median': 360, 'year': 2019}","{'_idx': 82, 'median': 34, 'year': 2019}","{'_idx': 82, 'median': 8.58973634102075, 'year': 2019}","{'_idx': 82, 'median': 383, 'year': 2019}","{'_idx': 82, 'median': 260, 'year': 2019}","{'_idx': 82, 'median': 360, 'year': 2019}","{'_idx': 82, 'median': 34, 'year': 2019}","{'_idx': 82, 'median': 8.58973634102075, 'year': 2019}","{'_idx': 82, 'median': 383, 'year': 2019}","{'_idx': 82, 'median': 260, 'year': 2019}","{'_idx': 82, 'median': 360, 'year': 2019}","{'_idx': 82, 'median': 34, 'year': 2019}","{'_idx': 82, 'median': 8.58973634102075, 'year': 2019}","{'_idx': 82, 'median': 383, 'year': 2019}","{'_idx': 82, 'median': 260, 'year': 2019}","{'_idx': 82, 'median': 360, 'year': 2019}","{'_idx': 82, 'median': 34, 'year': 2019}","{'_idx': 82, 'median': 8.58973634102075, 'year': 2019}"
